"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Laufband",,"",0,"normal",,,1,10,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Laufband",,"",1,"normal",,,2.87,30,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Bankdrücken (Smith Machine)",,"",0,"normal",60,10,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Bankdrücken (Smith Machine)",,"",1,"normal",60,10,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Bankdrücken (Smith Machine)",,"",2,"normal",60,10,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Bankdrücken (Smith Machine)",,"",3,"normal",60,9,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Fliegende (Maschine)",,"",0,"normal",65,19,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Fliegende (Maschine)",,"",1,"normal",65,17,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Fliegende (Maschine)",,"",2,"normal",65,11,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Fliegende (Maschine)",,"",3,"normal",65,9,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Schräge Brustpresse (Maschine)",,"",0,"normal",65,10,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Schräge Brustpresse (Maschine)",,"",1,"normal",65,10,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Schräge Brustpresse (Maschine)",,"",2,"normal",65,10,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Schräge Brustpresse (Maschine)",,"",3,"normal",65,9,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Preacher Curl (Maschine)",,"",0,"normal",65,9,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Preacher Curl (Maschine)",,"",1,"normal",65,8,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Preacher Curl (Maschine)",,"",2,"normal",65,6,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Preacher Curl (Maschine)",,"",3,"normal",65,4,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Trizepsdrücken (Maschine)",,"",0,"normal",50,15,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Trizepsdrücken (Maschine)",,"",1,"normal",50,14,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Trizepsdrücken (Maschine)",,"",2,"normal",50,12,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Negativ Crunch (Gewichtet)",,"",0,"normal",18,20,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Negativ Crunch (Gewichtet)",,"",1,"normal",18,15,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Negativ Crunch (Gewichtet)",,"",2,"normal",18,15,,,
"Brust","11 Mai 2025, 09:38","11 Mai 2025, 11:49","","Negativ Crunch (Gewichtet)",,"",3,"normal",18,12,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Laufband",,"",0,"normal",,,1,10,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Laufband",,"",1,"normal",,,1,10,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Latzug (Kabel)",,"",0,"normal",105,12,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Latzug (Kabel)",,"",1,"normal",105,12,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Latzug (Kabel)",,"",2,"normal",105,10,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Latzug (Maschine)",,"",0,"normal",95,15,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Latzug (Maschine)",,"",1,"normal",95,15,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Latzug (Maschine)",,"",2,"normal",95,15,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Iso-Laterales Rudern",,"",0,"normal",95,12,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Iso-Laterales Rudern",,"",1,"normal",95,12,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Iso-Laterales Rudern",,"",2,"normal",95,12,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Iso-Laterales Rudern",,"",3,"normal",95,12,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Reverse Butterfly",,"",0,"normal",50,15,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Reverse Butterfly",,"",1,"normal",60,12,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Reverse Butterfly",,"",2,"normal",60,12,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Reverse Butterfly",,"",3,"normal",60,9,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Seitheben (Maschine)",,"",0,"normal",55,10,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Seitheben (Maschine)",,"",1,"normal",55,10,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Seitheben (Maschine)",,"",2,"normal",55,10,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Schulterpresse sitzend (Maschine)",,"",0,"normal",25,10,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Schulterpresse sitzend (Maschine)",,"",1,"normal",25,10,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Schulterpresse sitzend (Maschine)",,"",2,"normal",25,10,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Negativ Crunch (Gewichtet)",,"",0,"normal",18,15,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Negativ Crunch (Gewichtet)",,"",1,"normal",18,15,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Negativ Crunch (Gewichtet)",,"",2,"normal",18,15,,,
"Rücken","10 Mai 2025, 18:35","10 Mai 2025, 20:05","","Negativ Crunch (Gewichtet)",,"",3,"normal",18,15,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Laufband",,"",0,"normal",,,2,20,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Laufband",,"",1,"normal",,,2,20,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Latzug (Kabel)",,"",0,"normal",105,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Latzug (Kabel)",,"",1,"normal",105,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Latzug (Kabel)",,"",2,"normal",105,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Latzug (Kabel)",,"",0,"normal",95,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Latzug (Kabel)",,"",1,"normal",95,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Latzug (Kabel)",,"",2,"normal",95,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Iso-Laterales Rudern",,"",0,"normal",95,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Iso-Laterales Rudern",,"",1,"normal",95,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Iso-Laterales Rudern",,"",2,"normal",95,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Iso-Laterales Rudern",,"",3,"normal",95,12,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Negativ Crunch (Gewichtet)",,"",0,"normal",18,15,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Negativ Crunch (Gewichtet)",,"",1,"normal",18,15,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Negativ Crunch (Gewichtet)",,"",2,"normal",18,15,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Negativ Crunch (Gewichtet)",,"",3,"normal",18,15,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Rotatorenmanschetten Übung",,"",0,"normal",10,10,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Rotatorenmanschetten Übung",,"",1,"normal",10,10,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Rotatorenmanschetten Übung",,"",2,"normal",10,10,,,
"Rücken","3 Mai 2025, 09:14","3 Mai 2025, 11:22","","Rotatorenmanschetten Übung",,"",3,"normal",10,10,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Laufband",,"",0,"normal",,,1,10,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Laufband",,"",1,"normal",,,0.83,10,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Bankdrücken (Smith Machine)",,"",0,"normal",60,9,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Bankdrücken (Smith Machine)",,"",1,"normal",60,8,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Bankdrücken (Smith Machine)",,"",2,"normal",60,7,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Bankdrücken (Smith Machine)",,"",3,"normal",60,7,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Fliegende (Maschine)",,"",0,"normal",65,19,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Fliegende (Maschine)",,"",1,"normal",65,17,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Fliegende (Maschine)",,"",2,"normal",65,12,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Fliegende (Maschine)",,"",3,"normal",65,12,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Schräge Brustpresse (Maschine)",,"",0,"normal",65,9,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Schräge Brustpresse (Maschine)",,"",1,"normal",65,9,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Schräge Brustpresse (Maschine)",,"",2,"normal",65,9,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Schräge Brustpresse (Maschine)",,"",3,"normal",65,9,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Preacher Curl (Maschine)",,"",0,"normal",65,9,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Preacher Curl (Maschine)",,"",1,"normal",65,8,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Preacher Curl (Maschine)",,"",2,"normal",65,6,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Preacher Curl (Maschine)",,"",3,"normal",65,6,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Trizepsdrücken (Maschine)",,"",0,"normal",50,15,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Trizepsdrücken (Maschine)",,"",1,"normal",50,14,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Trizepsdrücken (Maschine)",,"",2,"normal",50,11,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Negativ Crunch (Gewichtet)",,"",0,"normal",18,15,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Negativ Crunch (Gewichtet)",,"",1,"normal",18,15,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Negativ Crunch (Gewichtet)",,"",2,"normal",18,15,,,
"Brust","30 Apr 2025, 19:46","30 Apr 2025, 21:29","","Negativ Crunch (Gewichtet)",,"",3,"normal",18,15,,,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Laufband",,"",0,"normal",,,1,20,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Laufband",,"",1,"normal",,,3,30,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Latzug (Kabel)",,"",0,"normal",105,12,,,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Latzug (Kabel)",,"",1,"normal",105,12,,,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Latzug (Kabel)",,"",2,"normal",105,12,,,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Iso-Laterales Rudern",,"",0,"normal",95,12,,,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Iso-Laterales Rudern",,"",1,"normal",95,12,,,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Iso-Laterales Rudern",,"",2,"normal",95,12,,,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Iso-Laterales Rudern",,"",3,"normal",95,12,,,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Rotatorenmanschetten Übung",,"",0,"normal",10,20,,,
"Rücken","29 Apr 2025, 18:36","29 Apr 2025, 19:57","","Rotatorenmanschetten Übung",,"",1,"normal",10,20,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Laufband",,"",0,"normal",,,2,20,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Laufband",,"",1,"normal",,,1.65,20,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Beinstrecken ",,"",0,"normal",105,20,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Beinstrecken ",,"",1,"normal",105,20,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Beinstrecken ",,"",2,"normal",105,18,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Beinstrecken ",,"",3,"normal",105,16,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Beinbeugen sitzend",,"",0,"normal",90,20,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Beinbeugen sitzend",,"",1,"normal",90,15,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Beinbeugen sitzend",,"",2,"normal",90,15,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Beinbeugen sitzend",,"",3,"normal",90,15,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Hüftabduktion",,"",0,"normal",95,25,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Hüftabduktion",,"",1,"normal",95,25,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Hüftabduktion",,"",2,"normal",95,25,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Hüftabduktion",,"",3,"normal",95,25,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Hüftadduktion",,"",0,"normal",95,25,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Hüftadduktion",,"",1,"normal",95,25,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Hüftadduktion",,"",2,"normal",95,25,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Hüftadduktion",,"",3,"normal",95,25,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Wadenheben stehend (Maschine)",,"",0,"normal",100,20,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Wadenheben stehend (Maschine)",,"",1,"normal",100,20,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Wadenheben stehend (Maschine)",,"",2,"normal",100,20,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Wadenheben stehend (Maschine)",,"",3,"normal",100,20,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Squat (Maschine)",,"",0,"normal",55,6,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Squat (Maschine)",,"",1,"normal",55,6,,,
"Beintraining","28 Apr 2025, 11:48","28 Apr 2025, 14:26","","Squat (Maschine)",,"",2,"normal",55,6,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Laufband",,"",0,"normal",,,2,20,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Laufband",,"",1,"normal",,,1.83,20,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Bankdrücken (Smith Machine)",,"",0,"normal",60,6,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Bankdrücken (Smith Machine)",,"",1,"normal",60,6,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Bankdrücken (Smith Machine)",,"",2,"normal",60,6,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Bankdrücken (Smith Machine)",,"",3,"normal",60,6,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Fliegende (Maschine)",,"",0,"normal",65,18,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Fliegende (Maschine)",,"",1,"normal",65,15,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Fliegende (Maschine)",,"",2,"normal",65,15,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Fliegende (Maschine)",,"",3,"normal",65,14,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Schräge Brustpresse (Maschine)",,"",0,"normal",65,15,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Schräge Brustpresse (Maschine)",,"",1,"normal",65,13,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Schräge Brustpresse (Maschine)",,"",2,"normal",65,13,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Schräge Brustpresse (Maschine)",,"",3,"normal",65,12,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Preacher Curl (Maschine)",,"",0,"normal",65,8,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Preacher Curl (Maschine)",,"",1,"normal",65,8,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Preacher Curl (Maschine)",,"",2,"normal",65,8,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Preacher Curl (Maschine)",,"",3,"normal",65,8,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Trizepsdrücken (Maschine)",,"",0,"normal",50,15,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Trizepsdrücken (Maschine)",,"",1,"normal",50,15,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Trizepsdrücken (Maschine)",,"",2,"normal",50,11,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Trizepsdrücken (Maschine)",,"",3,"normal",50,11,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Negativ Crunch (Gewichtet)",,"",0,"normal",18,15,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Negativ Crunch (Gewichtet)",,"",1,"normal",18,15,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Negativ Crunch (Gewichtet)",,"",2,"normal",18,15,,,
"Brust","27 Apr 2025, 15:22","27 Apr 2025, 17:53","","Negativ Crunch (Gewichtet)",,"",3,"normal",18,15,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Laufband",,"",0,"normal",,,2,20,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Laufband",,"",1,"normal",,,0.83,10,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Latzug (Kabel)",,"",0,"normal",105,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Latzug (Kabel)",,"",1,"normal",105,11,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Latzug (Kabel)",,"",2,"normal",105,10,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Latzug (Kabel)",,"",0,"normal",95,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Latzug (Kabel)",,"",1,"normal",95,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Latzug (Kabel)",,"",2,"normal",95,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Iso-Laterales Rudern",,"",0,"normal",95,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Iso-Laterales Rudern",,"",1,"normal",95,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Iso-Laterales Rudern",,"",2,"normal",95,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Iso-Laterales Rudern",,"",3,"normal",95,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Reverse Butterfly",,"",0,"normal",60,15,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Reverse Butterfly",,"",1,"normal",60,15,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Reverse Butterfly",,"",2,"normal",60,11,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Reverse Butterfly",,"",3,"normal",60,10,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Seitheben (Maschine)",,"",0,"normal",55,10,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Seitheben (Maschine)",,"",1,"normal",55,10,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Schulterpresse sitzend (Maschine)",,"",0,"normal",50,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Schulterpresse sitzend (Maschine)",,"",1,"normal",50,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Schulterpresse sitzend (Maschine)",,"",2,"normal",50,12,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Schulterpresse sitzend (Maschine)",,"",3,"normal",50,10,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Negativ Crunch (Gewichtet)",,"",0,"normal",18,15,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Negativ Crunch (Gewichtet)",,"",1,"normal",18,15,,,
"Rücken","26 Apr 2025, 17:30","26 Apr 2025, 19:30","","Negativ Crunch (Gewichtet)",,"",2,"normal",18,15,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Laufband",,"",0,"normal",,,1,10,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Laufband",,"",1,"normal",,,0.83,10,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Brustpresse (Maschine)",,"",0,"normal",105,15,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Brustpresse (Maschine)",,"",1,"normal",105,12,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Brustpresse (Maschine)",,"",2,"normal",105,12,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Brustpresse (Maschine)",,"",3,"normal",105,8,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Fliegende (Maschine)",,"",0,"normal",65,16,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Fliegende (Maschine)",,"",1,"normal",65,16,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Fliegende (Maschine)",,"",2,"normal",65,16,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Fliegende (Maschine)",,"",3,"normal",65,16,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Schräge Brustpresse (Maschine)",,"",0,"normal",65,10,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Schräge Brustpresse (Maschine)",,"",1,"normal",65,10,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Schräge Brustpresse (Maschine)",,"",2,"normal",65,10,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Schräge Brustpresse (Maschine)",,"",3,"normal",65,10,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Preacher Curl (Maschine)",,"",0,"normal",65,9,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Preacher Curl (Maschine)",,"",1,"normal",65,7,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Preacher Curl (Maschine)",,"",2,"normal",65,6,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Preacher Curl (Maschine)",,"",3,"normal",65,5,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Negativ Crunch (Gewichtet)",,"",0,"normal",18,15,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Negativ Crunch (Gewichtet)",,"",1,"normal",18,15,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Negativ Crunch (Gewichtet)",,"",2,"normal",18,15,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Negativ Crunch (Gewichtet)",,"",3,"normal",18,12,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Trizepsdrücken (Maschine)",,"",0,"normal",45,15,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Trizepsdrücken (Maschine)",,"",1,"normal",50,11,,,
"Brust","23 Apr 2025, 18:56","23 Apr 2025, 20:35","","Trizepsdrücken (Maschine)",,"",2,"normal",50,11,,,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Laufband",,"",0,"normal",,,1,10,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Laufband",,"",1,"normal",,,0.83,10,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Latzug (Kabel)",,"",0,"normal",105,12,,,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Latzug (Kabel)",,"",1,"normal",105,10,,,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Latzug (Kabel)",,"",2,"normal",105,10,,,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Latzug (Kabel)",,"",0,"normal",95,12,,,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Latzug (Kabel)",,"",1,"normal",95,12,,,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Latzug (Kabel)",,"",2,"normal",95,12,,,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Iso-Laterales Rudern",,"",0,"normal",95,12,,,
"Rücken","22 Apr 2025, 18:10","22 Apr 2025, 20:29","","Iso-Laterales Rudern",,"",1,"normal",95,12,,,
